filename,LanguageIC,Entropy,LongestWord
../google_appengine/google/appengine/ext/datastore_admin/delete_handler.py,0.0606461138314,4.89289170029,71
../google_appengine/google/appengine/ext/datastore_admin/main.py,0.0551331990927,4.90664024454,50
../google_appengine/google/appengine/ext/datastore_admin/remote_api_put_stub.py,0.0677090999357,4.67753440986,59
../google_appengine/google/appengine/ext/datastore_admin/utils.py,0.0612857875701,4.82566847254,73
../google_appengine/google/appengine/ext/db/__init__.py,0.0753194193874,4.58380801084,59
../google_appengine/google/appengine/ext/db/__init__.pyc,0.0595607779,5.10270631226,879
../google_appengine/google/appengine/ext/db/djangoforms.py,0.0680877807657,4.69624925455,78
../google_appengine/google/appengine/ext/db/metadata.py,0.0615305568528,4.82029236527,42
../google_appengine/google/appengine/ext/db/polymodel.py,0.07350434285,4.67568595131,48
../google_appengine/google/appengine/ext/db/polymodel.pyc,0.0552735990781,5.05256419218,278
../google_appengine/google/appengine/ext/db/stats.py,0.0550105064475,4.78124861253,54
../google_appengine/google/appengine/ext/db/stats.pyc,0.0630646823492,4.87403989178,267
../google_appengine/google/appengine/ext/deferred/__init__.py,0.0493897195546,4.97184885014,42
../google_appengine/google/appengine/ext/deferred/deferred.py,0.056713986894,4.84025583358,52
../google_appengine/google/appengine/ext/deferred/handler.py,0.0471781017279,4.95768332017,42
../google_appengine/google/appengine/ext/ereporter/__init__.py,0.051021086262,4.9113954418,42
../google_appengine/google/appengine/ext/ereporter/ereporter.py,0.0618724051247,4.79654351917,62
../google_appengine/google/appengine/ext/ereporter/report_generator.py,0.063475082104,4.75680715814,61
../google_appengine/google/appengine/ext/gql/__init__.py,0.0760738590108,4.70146609306,46
../google_appengine/google/appengine/ext/gql/__init__.pyc,0.0579496068078,5.22508503553,360
../google_appengine/google/appengine/ext/key_range/__init__.py,0.0867758235183,4.51685180593,46
../google_appengine/google/appengine/ext/key_range/__init__.pyc,0.0618186124896,5.0820183558,300
../google_appengine/google/appengine/ext/mapreduce/__init__.py,0.0508178506476,4.91595313163,42
../google_appengine/google/appengine/ext/mapreduce/base_handler.py,0.0567930533281,4.83457233108,57
../google_appengine/google/appengine/ext/mapreduce/context.py,0.0605940948817,4.77141828778,63
../google_appengine/google/appengine/ext/mapreduce/control.py,0.0746942559861,4.62140687147,42
../google_appengine/google/appengine/ext/mapreduce/handlers.py,0.0755556096136,4.58308854616,65
../google_appengine/google/appengine/ext/mapreduce/hooks.py,0.0706872162421,4.59632304699,42
../google_appengine/google/appengine/ext/mapreduce/input_readers.py,0.0710265221693,4.74430149851,68
../google_appengine/google/appengine/ext/mapreduce/main.py,0.0460718951304,5.02314892065,44
../google_appengine/google/appengine/ext/mapreduce/model.py,0.0647910609494,4.70590682914,51
../google_appengine/google/appengine/ext/mapreduce/namespace_range.py,0.0754257873631,4.66653049684,52
../google_appengine/google/appengine/ext/mapreduce/quota.py,0.0720491894878,4.68629179726,42
../google_appengine/google/appengine/ext/mapreduce/status.py,0.0569742759411,4.82046364026,55
../google_appengine/google/appengine/ext/mapreduce/util.py,0.0602133811563,4.81868737142,54
../google_appengine/google/appengine/ext/mapreduce/operation/__init__.py,0.0496679172315,4.91713514804,42
